ensemble	1	Farmer Refuted	kingGeorge	1
ensemble	1	Farmer Refuted	hamilton	1
ensemble	1	Farmer Refuted	burr	1
ensemble	18	Right Hand Man	admiralHowe	1
ensemble	18	Right Hand Man	washington	1
ensemble	18	Right Hand Man	hamilton	1
ensemble	18	Right Hand Man	burr	1
ensemble	18	Right Hand Man	generalMontgomery	1
ensemble	18	Right Hand Man	green	1
ensemble	18	Right Hand Man	knox	1
ensemble	18	Right Hand Man	laurens	1
ensemble	18	Right Hand Man	mulligan	1
ensemble	18	Right Hand Man	lafayette	1
ensemble	13	Wait for It	theodosiaMother	1
ensemble	13	Wait for It	hamilton	1
ensemble	1	Guns and Ships	betsy	1
ensemble	1	Guns and Ships	lafayette	1
ensemble	1	Guns and Ships	rochambeau	1
ensemble	1	Guns and Ships	hamilton	1
ensemble	5	Yorktown (The World Turned Upside Down)	hamilton	1
ensemble	5	Yorktown (The World Turned Upside Down)	lafayette	1
ensemble	5	Yorktown (The World Turned Upside Down)	eliza	1
ensemble	5	Yorktown (The World Turned Upside Down)	laurens	1
ensemble	5	Yorktown (The World Turned Upside Down)	mulligan	1
ensemble	5	Yorktown (The World Turned Upside Down)	washington	1
ensemble	14	Non-Stop	burr	1
ensemble	14	Non-Stop	hamilton	1
ensemble	14	Non-Stop	weeks	1
ensemble	14	Non-Stop	angelica	1
ensemble	14	Non-Stop	madison	1
ensemble	14	Non-Stop	jay	1
	0	Alexander Hamilton	hamilton	1
	0	Aaron Burr, Sir	burr	1
	0	Aaron Burr, Sir	hamilton	1
	0	Aaron Burr, Sir	laurens	1
	0	Aaron Burr, Sir	sAdams	1
	0	Aaron Burr, Sir	lafayette	1
	0	Aaron Burr, Sir	mulligan	1
	0	My Shot	kingGeorge	1
	0	My Shot	burr	1
	0	My Shot	lafayette	1
	0	My Shot	laurens	1
	0	The Schuyler Sisters	philipS	1
	0	The Schuyler Sisters	peggy	1
	0	The Schuyler Sisters	angelica	1
	0	The Schuyler Sisters	eliza	1
	0	The Schuyler Sisters	schuylerSis	1
	0	The Schuyler Sisters	burr	1
	0	The Schuyler Sisters	paine	1
	0	The Schuyler Sisters	jefferson	1
	0	Farmer Refuted	seabury	1
	0	Farmer Refuted	kingGeorge	1
	0	Farmer Refuted	hamilton	1
	0	Farmer Refuted	burr	1
	0	Right Hand Man	admiralHowe	1
	0	Right Hand Man	washington	1
	0	Right Hand Man	hamilton	1
	0	Right Hand Man	burr	1
	0	Right Hand Man	generalMontgomery	1
	0	Right Hand Man	green	1
	0	Right Hand Man	knox	1
	0	Right Hand Man	laurens	1
	0	Right Hand Man	mulligan	1
	0	Right Hand Man	lafayette	1
	0	A Winter's Ball	washington	1
	0	A Winter's Ball	hamilton	1
	0	A Winter's Ball	marthaWashington	1
	0	A Winter's Ball	schuylerSis	1
	0	A Winter's Ball	burr	1
	0	Helpless	eliza	1
	0	Helpless	peggy	1
	0	Helpless	angelica	1
	0	Satisfied	angelica	1
	0	Satisfied	hamilton	1
	0	Satisfied	franklin	1
	0	Satisfied	eliza	1
	0	Satisfied	schuylerSis	1
	0	The Story of Tonight (Reprise)	hamilton	1
	0	The Story of Tonight (Reprise)	burr	1
	0	The Story of Tonight (Reprise)	washington	1
	0	Wait for It	theodosiaMother	1
	0	Wait for It	hamilton	1
	0	Stay Alive	washington	1
	0	Stay Alive	hamilton	1
	0	Stay Alive	lee	1
	0	Stay Alive	lafayette	1
	0	Stay Alive	laurens	1
	0	Ten Duel Commandments	hamilton	1
	0	Ten Duel Commandments	burr	1
	0	Ten Duel Commandments	lee	1
	0	Meet Me Inside	lee	1
	0	Meet Me Inside	washington	1
	0	Meet Me Inside	burr	1
	0	Meet Me Inside	hamilton	1
