2 sackville st. lower	jesus		1
12 sackville st. lower	jesus		1
carlisle bridge	jesus		1
21 watling street	jesus		1
27 bachelor's walk	jesus		1
31 dame street	jesus		1
island street	jesus		1
watling street	jesus		1
49 fleet street	jesus		1
1 bedford row	jesus		1
10 bedford row	jesus		1
19 ormond quay lower	jesus		1
31 mary's abbey	jesus		1
christchurch place	jesus		1
dame street	jesus		1
lord edward street	jesus		1
cork hill	jesus		1
37 parliament street	jesus		1
27 parliament street	jesus		1
30 parliament street	jesus		1
33 dame street	jesus		1
14 nelson street	jesus		1
60 mount street lower	jesus		1
14 clare street	jesus		1
31 merrion square north	jesus		1
1 merrion square north	jesus		1
23 wicklow street	jesus		1
8 bridge street	jesus		1
33 wicklow street	jesus		1
sean heuston bridge	jesus		1
ror o'more bridge	jesus		1
father mathew bridge	jesus		1
29 kildare street	jesus		1
32 arran quay	jesus		1
d'donovan rossa bridge	jesus		1
34 ormond quay upper	jesus		1
36 ormond quay upper	jesus		1
15 wood quay	jesus		1
30 ormond quay upper	jesus		1
grattan bridge	jesus		1
11 wellington quay	jesus		1
2 wellington quay	jesus		1
11 granby row upper	jesus		1
26 parliament street	jesus		1
82 dame street	jesus		1
72 dame street	jesus		1
college park	jesus		1
1 leinster street	jesus		1
merrion square	jesus		1
2 mount street lower	jesus		1
haddington road	jesus		1
northumberland road	jesus		1
7 eccles street	fenians		1
ringsend road	fenians		1
stamer street	fenians		1
hume street	fenians		1
nelson's pillar	fenians		1
rutland square	fenians		1
blessington street	fenians		1
berkely street	fenians		1
eccles street	fenians		1
phibsborough road	fenians		1
finglas road	fenians		1
windmill lane	fenians		1
18 rogerson's quay	fenians		1
19 rogerson's quay	fenians		1
lime street	fenians		1
townsend street	fenians		1
26 lombard street e.	fenians		1
164 north strand road	fenians		1
6 westland row	fenians		1
49 westland row	fenians		1
31 westland row	fenians		1
pearse street	fenians		1
cumberland street	fenians		1
153 pearse street	fenians		1
the coombe	fenians		1
46 westland row	fenians		1
1 lincoln place	fenians		1
11 leinster street	fenians		1
upper gardiner street	fenians		1
mountjoy square	fenians		1
fitzgibbon street	fenians		1
great charles street	fenians		1
north circular road	fenians		1
4 n. strand road	fenians		1
16 n. strand road	fenians		1
17 n. strand road	fenians		1
164 n. strand road	fenians		1
21 n. strand road	fenians		1
newcomen bridge	fenians		1
annesley bridge	fenians		1
howth road	fenians		1
malahide road	fenians		1
11 2 dorset street lower	fenians		1
clongowes fields	fenians		1
61 grafton street	fenians		1
college green	fenians		1
52 grafton street	fenians		1
8 ormond quay upper	fenians		1
crampton court	fenians		1
sycamore street	fenians		1
jervis street	fenians		1
30 essex street east	fenians		1
29 essex street east	fenians		1
merchant's arch	fenians		1
metal bridge	fenians		1
wellington quay	fenians		1
42 camden street lower	fenians		1
25 bachelor's walk	fenians		1
james's street	fenians		1
5 dame street	fenians		1
35 dame street	fenians		1
28 james's street	fenians		1
48 james's street	fenians		1
2 sackville st. lower	fenians		1
12 sackville st. lower	fenians		1
carlisle bridge	fenians		1
21 watling street	fenians		1
27 bachelor's walk	fenians		1
31 dame street	fenians		1
island street	fenians		1
watling street	fenians		1
49 fleet street	fenians		1
1 bedford row	fenians		1
10 bedford row	fenians		1
19 ormond quay lower	fenians		1
31 mary's abbey	fenians		1
christchurch place	fenians		1
dame street	fenians		1
lord edward street	fenians		1
cork hill	fenians		1
37 parliament street	fenians		1
27 parliament street	fenians		1
30 parliament street	fenians		1
33 dame street	fenians		1
14 nelson street	fenians		1
60 mount street lower	fenians		1
14 clare street	fenians		1
31 merrion square north	fenians		1
1 merrion square north	fenians		1
23 wicklow street	fenians		1
8 bridge street	fenians		1
33 wicklow street	fenians		1
sean heuston bridge	fenians		1
ror o'more bridge	fenians		1
father mathew bridge	fenians		1
29 kildare street	fenians		1
32 arran quay	fenians		1
d'donovan rossa bridge	fenians		1
34 ormond quay upper	fenians		1
36 ormond quay upper	fenians		1
15 wood quay	fenians		1
30 ormond quay upper	fenians		1
grattan bridge	fenians		1
11 wellington quay	fenians		1
2 wellington quay	fenians		1
11 granby row upper	fenians		1
26 parliament street	fenians		1
82 dame street	fenians		1
72 dame street	fenians		1
college park	fenians		1
1 leinster street	fenians		1
merrion square	fenians		1
2 mount street lower	fenians		1
haddington road	fenians		1
northumberland road	fenians		1
7 eccles street	temperance beverage	p	1
ringsend road	temperance beverage	p	1
stamer street	temperance beverage	p	1
hume street	temperance beverage	p	1
nelson's pillar	temperance beverage	p	1
rutland square	temperance beverage	p	1
blessington street	temperance beverage	p	1
berkely street	temperance beverage	p	1
eccles street	temperance beverage	p	1
phibsborough road	temperance beverage	p	1
finglas road	temperance beverage	p	1
windmill lane	temperance beverage	p	1
18 rogerson's quay	temperance beverage	p	1
19 rogerson's quay	temperance beverage	p	1
lime street	temperance beverage	p	1
townsend street	temperance beverage	p	1
26 lombard street e.	temperance beverage	p	1
164 north strand road	temperance beverage	p	1
6 westland row	temperance beverage	p	1
49 westland row	temperance beverage	p	1
31 westland row	temperance beverage	p	1
pearse street	temperance beverage	p	1
cumberland street	temperance beverage	p	1
153 pearse street	temperance beverage	p	1
the coombe	temperance beverage	p	1
46 westland row	temperance beverage	p	1
1 lincoln place	temperance beverage	p	1
11 leinster street	temperance beverage	p	1
upper gardiner street	temperance beverage	p	1
mountjoy square	temperance beverage	p	1
fitzgibbon street	temperance beverage	p	1
great charles street	temperance beverage	p	1
north circular road	temperance beverage	p	1
4 n. strand road	temperance beverage	p	1
16 n. strand road	temperance beverage	p	1
17 n. strand road	temperance beverage	p	1
164 n. strand road	temperance beverage	p	1
21 n. strand road	temperance beverage	p	1
newcomen bridge	temperance beverage	p	1
annesley bridge	temperance beverage	p	1
howth road	temperance beverage	p	1
malahide road	temperance beverage	p	1
11 2 dorset street lower	temperance beverage	p	1
clongowes fields	temperance beverage	p	1
61 grafton street	temperance beverage	p	1
college green	temperance beverage	p	1
52 grafton street	temperance beverage	p	1
8 ormond quay upper	temperance beverage	p	1
crampton court	temperance beverage	p	1
sycamore street	temperance beverage	p	1
jervis street	temperance beverage	p	1
30 essex street east	temperance beverage	p	1
29 essex street east	temperance beverage	p	1
merchant's arch	temperance beverage	p	1
metal bridge	temperance beverage	p	1
wellington quay	temperance beverage	p	1
42 camden street lower	temperance beverage	p	1
25 bachelor's walk	temperance beverage	p	1
james's street	temperance beverage	p	1
5 dame street	temperance beverage	p	1
35 dame street	temperance beverage	p	1
28 james's street	temperance beverage	p	1
48 james's street	temperance beverage	p	1
2 sackville st. lower	temperance beverage	p	1
12 sackville st. lower	temperance beverage	p	1
carlisle bridge	temperance beverage	p	1
21 watling street	temperance beverage	p	1
27 bachelor's walk	temperance beverage	p	1
31 dame street	temperance beverage	p	1
island street	temperance beverage	p	1
watling street	temperance beverage	p	1
49 fleet street	temperance beverage	p	1
1 bedford row	temperance beverage	p	1
10 bedford row	temperance beverage	p	1
19 ormond quay lower	temperance beverage	p	1
31 mary's abbey	temperance beverage	p	1
christchurch place	temperance beverage	p	1
dame street	temperance beverage	p	1
lord edward street	temperance beverage	p	1
cork hill	temperance beverage	p	1
37 parliament street	temperance beverage	p	1
27 parliament street	temperance beverage	p	1
30 parliament street	temperance beverage	p	1
33 dame street	temperance beverage	p	1
14 nelson street	temperance beverage	p	1
60 mount street lower	temperance beverage	p	1
14 clare street	temperance beverage	p	1
31 merrion square north	temperance beverage	p	1
1 merrion square north	temperance beverage	p	1
23 wicklow street	temperance beverage	p	1
8 bridge street	temperance beverage	p	1
33 wicklow street	temperance beverage	p	1
sean heuston bridge	temperance beverage	p	1
ror o'more bridge	temperance beverage	p	1
father mathew bridge	temperance beverage	p	1
29 kildare street	temperance beverage	p	1
32 arran quay	temperance beverage	p	1
d'donovan rossa bridge	temperance beverage	p	1
34 ormond quay upper	temperance beverage	p	1
36 ormond quay upper	temperance beverage	p	1
15 wood quay	temperance beverage	p	1
30 ormond quay upper	temperance beverage	p	1
grattan bridge	temperance beverage	p	1
11 wellington quay	temperance beverage	p	1
2 wellington quay	temperance beverage	p	1
11 granby row upper	temperance beverage	p	1
26 parliament street	temperance beverage	p	1
82 dame street	temperance beverage	p	1
72 dame street	temperance beverage	p	1
college park	temperance beverage	p	1
1 leinster street	temperance beverage	p	1
merrion square	temperance beverage	p	1
2 mount street lower	temperance beverage	p	1
haddington road	temperance beverage	p	1
northumberland road	temperance beverage	p	1
7 eccles street	prepubertal castration	p	1
ringsend road	prepubertal castration	p	1
stamer street	prepubertal castration	p	1
hume street	prepubertal castration	p	1
nelson's pillar	prepubertal castration	p	1
rutland square	prepubertal castration	p	1
blessington street	prepubertal castration	p	1
berkely street	prepubertal castration	p	1
eccles street	prepubertal castration	p	1
phibsborough road	prepubertal castration	p	1
finglas road	prepubertal castration	p	1
windmill lane	prepubertal castration	p	1
18 rogerson's quay	prepubertal castration	p	1
19 rogerson's quay	prepubertal castration	p	1
lime street	prepubertal castration	p	1
townsend street	prepubertal castration	p	1
26 lombard street e.	prepubertal castration	p	1
164 north strand road	prepubertal castration	p	1
6 westland row	prepubertal castration	p	1
49 westland row	prepubertal castration	p	1
31 westland row	prepubertal castration	p	1
pearse street	prepubertal castration	p	1
cumberland street	prepubertal castration	p	1
153 pearse street	prepubertal castration	p	1
the coombe	prepubertal castration	p	1
46 westland row	prepubertal castration	p	1
1 lincoln place	prepubertal castration	p	1
11 leinster street	prepubertal castration	p	1
upper gardiner street	prepubertal castration	p	1
mountjoy square	prepubertal castration	p	1
fitzgibbon street	prepubertal castration	p	1
great charles street	prepubertal castration	p	1
north circular road	prepubertal castration	p	1
4 n. strand road	prepubertal castration	p	1
16 n. strand road	prepubertal castration	p	1
17 n. strand road	prepubertal castration	p	1
164 n. strand road	prepubertal castration	p	1
21 n. strand road	prepubertal castration	p	1
newcomen bridge	prepubertal castration	p	1
annesley bridge	prepubertal castration	p	1
howth road	prepubertal castration	p	1
malahide road	prepubertal castration	p	1
11 2 dorset street lower	prepubertal castration	p	1
clongowes fields	prepubertal castration	p	1
61 grafton street	prepubertal castration	p	1
college green	prepubertal castration	p	1
52 grafton street	prepubertal castration	p	1
8 ormond quay upper	prepubertal castration	p	1
crampton court	prepubertal castration	p	1
sycamore street	prepubertal castration	p	1
jervis street	prepubertal castration	p	1
30 essex street east	prepubertal castration	p	1
29 essex street east	prepubertal castration	p	1
merchant's arch	prepubertal castration	p	1
metal bridge	prepubertal castration	p	1
wellington quay	prepubertal castration	p	1
42 camden street lower	prepubertal castration	p	1
25 bachelor's walk	prepubertal castration	p	1
james's street	prepubertal castration	p	1
5 dame street	prepubertal castration	p	1
35 dame street	prepubertal castration	p	1
28 james's street	prepubertal castration	p	1
48 james's street	prepubertal castration	p	1
2 sackville st. lower	prepubertal castration	p	1
12 sackville st. lower	prepubertal castration	p	1
carlisle bridge	prepubertal castration	p	1
21 watling street	prepubertal castration	p	1
27 bachelor's walk	prepubertal castration	p	1
31 dame street	prepubertal castration	p	1
island street	prepubertal castration	p	1
watling street	prepubertal castration	p	1
49 fleet street	prepubertal castration	p	1
1 bedford row	prepubertal castration	p	1
10 bedford row	prepubertal castration	p	1
19 ormond quay lower	prepubertal castration	p	1
31 mary's abbey	prepubertal castration	p	1
christchurch place	prepubertal castration	p	1
dame street	prepubertal castration	p	1
lord edward street	prepubertal castration	p	1
cork hill	prepubertal castration	p	1
37 parliament street	prepubertal castration	p	1
27 parliament street	prepubertal castration	p	1
30 parliament street	prepubertal castration	p	1
33 dame street	prepubertal castration	p	1
14 nelson street	prepubertal castration	p	1
60 mount street lower	prepubertal castration	p	1
14 clare street	prepubertal castration	p	1
31 merrion square north	prepubertal castration	p	1
1 merrion square north	prepubertal castration	p	1
23 wicklow street	prepubertal castration	p	1
8 bridge street	prepubertal castration	p	1
33 wicklow street	prepubertal castration	p	1
sean heuston bridge	prepubertal castration	p	1
ror o'more bridge	prepubertal castration	p	1
father mathew bridge	prepubertal castration	p	1
29 kildare street	prepubertal castration	p	1
32 arran quay	prepubertal castration	p	1
d'donovan rossa bridge	prepubertal castration	p	1
34 ormond quay upper	prepubertal castration	p	1
36 ormond quay upper	prepubertal castration	p	1
15 wood quay	prepubertal castration	p	1
30 ormond quay upper	prepubertal castration	p	1
grattan bridge	prepubertal castration	p	1
11 wellington quay	prepubertal castration	p	1
2 wellington quay	prepubertal castration	p	1
11 granby row upper	prepubertal castration	p	1
26 parliament street	prepubertal castration	p	1
82 dame street	prepubertal castration	p	1
72 dame street	prepubertal castration	p	1
college park	prepubertal castration	p	1
1 leinster street	prepubertal castration	p	1
merrion square	prepubertal castration	p	1
2 mount street lower	prepubertal castration	p	1
haddington road	prepubertal castration	p	1
northumberland road	prepubertal castration	p	1
7 eccles street	apothecary	p	1
ringsend road	apothecary	p	1
stamer street	apothecary	p	1
hume street	apothecary	p	1
nelson's pillar	apothecary	p	1
rutland square	apothecary	p	1
blessington street	apothecary	p	1
berkely street	apothecary	p	1
eccles street	apothecary	p	1
phibsborough road	apothecary	p	1
finglas road	apothecary	p	1
windmill lane	apothecary	p	1
18 rogerson's quay	apothecary	p	1
19 rogerson's quay	apothecary	p	1
lime street	apothecary	p	1
townsend street	apothecary	p	1
26 lombard street e.	apothecary	p	1
164 north strand road	apothecary	p	1
6 westland row	apothecary	p	1
49 westland row	apothecary	p	1
31 westland row	apothecary	p	1
pearse street	apothecary	p	1
cumberland street	apothecary	p	1
153 pearse street	apothecary	p	1
the coombe	apothecary	p	1
46 westland row	apothecary	p	1
1 lincoln place	apothecary	p	1
11 leinster street	apothecary	p	1
upper gardiner street	apothecary	p	1
mountjoy square	apothecary	p	1
fitzgibbon street	apothecary	p	1
great charles street	apothecary	p	1
north circular road	apothecary	p	1
4 n. strand road	apothecary	p	1
16 n. strand road	apothecary	p	1
17 n. strand road	apothecary	p	1
164 n. strand road	apothecary	p	1
21 n. strand road	apothecary	p	1
newcomen bridge	apothecary	p	1
annesley bridge	apothecary	p	1
howth road	apothecary	p	1
malahide road	apothecary	p	1
11 2 dorset street lower	apothecary	p	1
clongowes fields	apothecary	p	1
61 grafton street	apothecary	p	1
college green	apothecary	p	1
52 grafton street	apothecary	p	1
8 ormond quay upper	apothecary	p	1
crampton court	apothecary	p	1
sycamore street	apothecary	p	1
jervis street	apothecary	p	1
30 essex street east	apothecary	p	1
29 essex street east	apothecary	p	1
merchant's arch	apothecary	p	1
metal bridge	apothecary	p	1
wellington quay	apothecary	p	1
42 camden street lower	apothecary	p	1
25 bachelor's walk	apothecary	p	1
james's street	apothecary	p	1
5 dame street	apothecary	p	1
35 dame street	apothecary	p	1
28 james's street	apothecary	p	1
48 james's street	apothecary	p	1
2 sackville st. lower	apothecary	p	1
12 sackville st. lower	apothecary	p	1
carlisle bridge	apothecary	p	1
21 watling street	apothecary	p	1
27 bachelor's walk	apothecary	p	1
31 dame street	apothecary	p	1
island street	apothecary	p	1
watling street	apothecary	p	1
49 fleet street	apothecary	p	1
1 bedford row	apothecary	p	1
10 bedford row	apothecary	p	1
19 ormond quay lower	apothecary	p	1
31 mary's abbey	apothecary	p	1
christchurch place	apothecary	p	1
dame street	apothecary	p	1
lord edward street	apothecary	p	1
cork hill	apothecary	p	1
37 parliament street	apothecary	p	1
27 parliament street	apothecary	p	1
30 parliament street	apothecary	p	1
33 dame street	apothecary	p	1
14 nelson street	apothecary	p	1
60 mount street lower	apothecary	p	1
14 clare street	apothecary	p	1
31 merrion square north	apothecary	p	1
1 merrion square north	apothecary	p	1
23 wicklow street	apothecary	p	1
8 bridge street	apothecary	p	1
33 wicklow street	apothecary	p	1
sean heuston bridge	apothecary	p	1
ror o'more bridge	apothecary	p	1
father mathew bridge	apothecary	p	1
29 kildare street	apothecary	p	1
32 arran quay	apothecary	p	1
d'donovan rossa bridge	apothecary	p	1
34 ormond quay upper	apothecary	p	1
36 ormond quay upper	apothecary	p	1
15 wood quay	apothecary	p	1
30 ormond quay upper	apothecary	p	1
grattan bridge	apothecary	p	1
11 wellington quay	apothecary	p	1
2 wellington quay	apothecary	p	1
11 granby row upper	apothecary	p	1
26 parliament street	apothecary	p	1
82 dame street	apothecary	p	1
72 dame street	apothecary	p	1
college park	apothecary	p	1
1 leinster street	apothecary	p	1
merrion square	apothecary	p	1
2 mount street lower	apothecary	p	1
haddington road	apothecary	p	1
northumberland road	apothecary	p	1
7 eccles street	protestantism		1
ringsend road	protestantism		1
stamer street	protestantism		1
hume street	protestantism		1
nelson's pillar	protestantism		1
rutland square	protestantism		1
blessington street	protestantism		1
berkely street	protestantism		1
eccles street	protestantism		1
phibsborough road	protestantism		1
finglas road	protestantism		1
windmill lane	protestantism		1
18 rogerson's quay	protestantism		1
19 rogerson's quay	protestantism		1
lime street	protestantism		1
townsend street	protestantism		1
26 lombard street e.	protestantism		1
164 north strand road	protestantism		1
6 westland row	protestantism		1
49 westland row	protestantism		1
31 westland row	protestantism		1
pearse street	protestantism		1
cumberland street	protestantism		1
153 pearse street	protestantism		1
the coombe	protestantism		1
46 westland row	protestantism		1
1 lincoln place	protestantism		1
11 leinster street	protestantism		1
upper gardiner street	protestantism		1
mountjoy square	protestantism		1
fitzgibbon street	protestantism		1
great charles street	protestantism		1
north circular road	protestantism		1
4 n. strand road	protestantism		1
16 n. strand road	protestantism		1
17 n. strand road	protestantism		1
164 n. strand road	protestantism		1
21 n. strand road	protestantism		1
newcomen bridge	protestantism		1
annesley bridge	protestantism		1
howth road	protestantism		1
malahide road	protestantism		1
11 2 dorset street lower	protestantism		1
clongowes fields	protestantism		1
61 grafton street	protestantism		1
college green	protestantism		1
52 grafton street	protestantism		1
8 ormond quay upper	protestantism		1
crampton court	protestantism		1
sycamore street	protestantism		1
jervis street	protestantism		1
30 essex street east	protestantism		1
29 essex street east	protestantism		1
merchant's arch	protestantism		1
metal bridge	protestantism		1
wellington quay	protestantism		1
42 camden street lower	protestantism		1
25 bachelor's walk	protestantism		1
james's street	protestantism		1
5 dame street	protestantism		1
35 dame street	protestantism		1
28 james's street	protestantism		1
48 james's street	protestantism		1
2 sackville st. lower	protestantism		1
12 sackville st. lower	protestantism		1
carlisle bridge	protestantism		1
21 watling street	protestantism		1
27 bachelor's walk	protestantism		1
31 dame street	protestantism		1
island street	protestantism		1
watling street	protestantism		1
49 fleet street	protestantism		1
1 bedford row	protestantism		1
10 bedford row	protestantism		1
19 ormond quay lower	protestantism		1
31 mary's abbey	protestantism		1
christchurch place	protestantism		1
dame street	protestantism		1
lord edward street	protestantism		1
cork hill	protestantism		1
37 parliament street	protestantism		1
27 parliament street	protestantism		1
30 parliament street	protestantism		1
33 dame street	protestantism		1
14 nelson street	protestantism		1
60 mount street lower	protestantism		1
14 clare street	protestantism		1
31 merrion square north	protestantism		1
1 merrion square north	protestantism		1
23 wicklow street	protestantism		1
8 bridge street	protestantism		1
33 wicklow street	protestantism		1
sean heuston bridge	protestantism		1
ror o'more bridge	protestantism		1
father mathew bridge	protestantism		1
29 kildare street	protestantism		1
32 arran quay	protestantism		1
d'donovan rossa bridge	protestantism		1
34 ormond quay upper	protestantism		1
36 ormond quay upper	protestantism		1
15 wood quay	protestantism		1
30 ormond quay upper	protestantism		1
grattan bridge	protestantism		1
11 wellington quay	protestantism		1
2 wellington quay	protestantism		1
11 granby row upper	protestantism		1
26 parliament street	protestantism		1
82 dame street	protestantism		1
72 dame street	protestantism		1
college park	protestantism		1
1 leinster street	protestantism		1
merrion square	protestantism		1
2 mount street lower	protestantism		1
haddington road	protestantism		1
northumberland road	protestantism		1
7 eccles street	alchemy	p	1
ringsend road	alchemy	p	1
stamer street	alchemy	p	1
hume street	alchemy	p	1
nelson's pillar	alchemy	p	1
rutland square	alchemy	p	1
blessington street	alchemy	p	1
berkely street	alchemy	p	1
eccles street	alchemy	p	1
phibsborough road	alchemy	p	1
finglas road	alchemy	p	1
windmill lane	alchemy	p	1
18 rogerson's quay	alchemy	p	1
19 rogerson's quay	alchemy	p	1
lime street	alchemy	p	1
townsend street	alchemy	p	1
26 lombard street e.	alchemy	p	1
164 north strand road	alchemy	p	1
6 westland row	alchemy	p	1
49 westland row	alchemy	p	1
31 westland row	alchemy	p	1
pearse street	alchemy	p	1
cumberland street	alchemy	p	1
153 pearse street	alchemy	p	1
the coombe	alchemy	p	1
46 westland row	alchemy	p	1
1 lincoln place	alchemy	p	1
11 leinster street	alchemy	p	1
upper gardiner street	alchemy	p	1
mountjoy square	alchemy	p	1
fitzgibbon street	alchemy	p	1
great charles street	alchemy	p	1
north circular road	alchemy	p	1
4 n. strand road	alchemy	p	1
16 n. strand road	alchemy	p	1
17 n. strand road	alchemy	p	1
164 n. strand road	alchemy	p	1
21 n. strand road	alchemy	p	1
newcomen bridge	alchemy	p	1
annesley bridge	alchemy	p	1
howth road	alchemy	p	1
malahide road	alchemy	p	1
11 2 dorset street lower	alchemy	p	1
clongowes fields	alchemy	p	1
61 grafton street	alchemy	p	1
college green	alchemy	p	1
52 grafton street	alchemy	p	1
8 ormond quay upper	alchemy	p	1
crampton court	alchemy	p	1
sycamore street	alchemy	p	1
jervis street	alchemy	p	1
30 essex street east	alchemy	p	1
29 essex street east	alchemy	p	1
merchant's arch	alchemy	p	1
metal bridge	alchemy	p	1
wellington quay	alchemy	p	1
42 camden street lower	alchemy	p	1
25 bachelor's walk	alchemy	p	1
james's street	alchemy	p	1
5 dame street	alchemy	p	1
35 dame street	alchemy	p	1
28 james's street	alchemy	p	1
48 james's street	alchemy	p	1
2 sackville st. lower	alchemy	p	1
12 sackville st. lower	alchemy	p	1
carlisle bridge	alchemy	p	1
21 watling street	alchemy	p	1
27 bachelor's walk	alchemy	p	1
31 dame street	alchemy	p	1
island street	alchemy	p	1
watling street	alchemy	p	1
49 fleet street	alchemy	p	1
1 bedford row	alchemy	p	1
10 bedford row	alchemy	p	1
19 ormond quay lower	alchemy	p	1
31 mary's abbey	alchemy	p	1
christchurch place	alchemy	p	1
dame street	alchemy	p	1
lord edward street	alchemy	p	1
cork hill	alchemy	p	1
37 parliament street	alchemy	p	1
27 parliament street	alchemy	p	1
30 parliament street	alchemy	p	1
33 dame street	alchemy	p	1
14 nelson street	alchemy	p	1
60 mount street lower	alchemy	p	1
14 clare street	alchemy	p	1
31 merrion square north	alchemy	p	1
1 merrion square north	alchemy	p	1
23 wicklow street	alchemy	p	1
8 bridge street	alchemy	p	1
33 wicklow street	alchemy	p	1
sean heuston bridge	alchemy	p	1
ror o'more bridge	alchemy	p	1
father mathew bridge	alchemy	p	1
29 kildare street	alchemy	p	1
32 arran quay	alchemy	p	1
d'donovan rossa bridge	alchemy	p	1
34 ormond quay upper	alchemy	p	1
36 ormond quay upper	alchemy	p	1
15 wood quay	alchemy	p	1
30 ormond quay upper	alchemy	p	1
grattan bridge	alchemy	p	1
11 wellington quay	alchemy	p	1
2 wellington quay	alchemy	p	1
11 granby row upper	alchemy	p	1
26 parliament street	alchemy	p	1
82 dame street	alchemy	p	1
72 dame street	alchemy	p	1
college park	alchemy	p	1
1 leinster street	alchemy	p	1
merrion square	alchemy	p	1
2 mount street lower	alchemy	p	1
haddington road	alchemy	p	1
northumberland road	alchemy	p	1
7 eccles street	medicine	p	1
ringsend road	medicine	p	1
stamer street	medicine	p	1
hume street	medicine	p	1
nelson's pillar	medicine	p	1
rutland square	medicine	p	1
blessington street	medicine	p	1
berkely street	medicine	p	1
eccles street	medicine	p	1
phibsborough road	medicine	p	1
finglas road	medicine	p	1
windmill lane	medicine	p	1
18 rogerson's quay	medicine	p	1
19 rogerson's quay	medicine	p	1
lime street	medicine	p	1
townsend street	medicine	p	1
26 lombard street e.	medicine	p	1
164 north strand road	medicine	p	1
6 westland row	medicine	p	1
49 westland row	medicine	p	1
31 westland row	medicine	p	1
pearse street	medicine	p	1
cumberland street	medicine	p	1
153 pearse street	medicine	p	1
the coombe	medicine	p	1
46 westland row	medicine	p	1
1 lincoln place	medicine	p	1
11 leinster street	medicine	p	1
upper gardiner street	medicine	p	1
mountjoy square	medicine	p	1
fitzgibbon street	medicine	p	1
great charles street	medicine	p	1
north circular road	medicine	p	1
4 n. strand road	medicine	p	1
16 n. strand road	medicine	p	1
17 n. strand road	medicine	p	1
164 n. strand road	medicine	p	1
21 n. strand road	medicine	p	1
newcomen bridge	medicine	p	1
annesley bridge	medicine	p	1
howth road	medicine	p	1
malahide road	medicine	p	1
11 2 dorset street lower	medicine	p	1
clongowes fields	medicine	p	1
61 grafton street	medicine	p	1
college green	medicine	p	1
52 grafton street	medicine	p	1
8 ormond quay upper	medicine	p	1
crampton court	medicine	p	1
sycamore street	medicine	p	1
jervis street	medicine	p	1
30 essex street east	medicine	p	1
29 essex street east	medicine	p	1
merchant's arch	medicine	p	1
metal bridge	medicine	p	1
wellington quay	medicine	p	1
42 camden street lower	medicine	p	1
25 bachelor's walk	medicine	p	1
james's street	medicine	p	1
5 dame street	medicine	p	1
35 dame street	medicine	p	1
28 james's street	medicine	p	1
48 james's street	medicine	p	1
2 sackville st. lower	medicine	p	1
12 sackville st. lower	medicine	p	1
carlisle bridge	medicine	p	1
21 watling street	medicine	p	1
27 bachelor's walk	medicine	p	1
31 dame street	medicine	p	1
island street	medicine	p	1
watling street	medicine	p	1
49 fleet street	medicine	p	1
1 bedford row	medicine	p	1
10 bedford row	medicine	p	1
19 ormond quay lower	medicine	p	1
31 mary's abbey	medicine	p	1
christchurch place	medicine	p	1
dame street	medicine	p	1
lord edward street	medicine	p	1
cork hill	medicine	p	1
37 parliament street	medicine	p	1
27 parliament street	medicine	p	1
30 parliament street	medicine	p	1
33 dame street	medicine	p	1
14 nelson street	medicine	p	1
60 mount street lower	medicine	p	1
14 clare street	medicine	p	1
31 merrion square north	medicine	p	1
1 merrion square north	medicine	p	1
23 wicklow street	medicine	p	1
8 bridge street	medicine	p	1
33 wicklow street	medicine	p	1
sean heuston bridge	medicine	p	1
ror o'more bridge	medicine	p	1
father mathew bridge	medicine	p	1
29 kildare street	medicine	p	1
32 arran quay	medicine	p	1
d'donovan rossa bridge	medicine	p	1
34 ormond quay upper	medicine	p	1
36 ormond quay upper	medicine	p	1
15 wood quay	medicine	p	1
30 ormond quay upper	medicine	p	1
grattan bridge	medicine	p	1
11 wellington quay	medicine	p	1
2 wellington quay	medicine	p	1
11 granby row upper	medicine	p	1
26 parliament street	medicine	p	1
82 dame street	medicine	p	1
72 dame street	medicine	p	1
college park	medicine	p	1
1 leinster street	medicine	p	1
merrion square	medicine	p	1
2 mount street lower	medicine	p	1
haddington road	medicine	p	1
northumberland road	medicine	p	1
7 eccles street	chemistry	p	1
ringsend road	chemistry	p	1
stamer street	chemistry	p	1
hume street	chemistry	p	1
nelson's pillar	chemistry	p	1
rutland square	chemistry	p	1
blessington street	chemistry	p	1
berkely street	chemistry	p	1
eccles street	chemistry	p	1
phibsborough road	chemistry	p	1
finglas road	chemistry	p	1
windmill lane	chemistry	p	1
18 rogerson's quay	chemistry	p	1
19 rogerson's quay	chemistry	p	1
lime street	chemistry	p	1
townsend street	chemistry	p	1
26 lombard street e.	chemistry	p	1
164 north strand road	chemistry	p	1
6 westland row	chemistry	p	1
49 westland row	chemistry	p	1
31 westland row	chemistry	p	1
pearse street	chemistry	p	1
cumberland street	chemistry	p	1
153 pearse street	chemistry	p	1
the coombe	chemistry	p	1
46 westland row	chemistry	p	1
1 lincoln place	chemistry	p	1
11 leinster street	chemistry	p	1
upper gardiner street	chemistry	p	1
mountjoy square	chemistry	p	1
fitzgibbon street	chemistry	p	1
great charles street	chemistry	p	1
north circular road	chemistry	p	1
4 n. strand road	chemistry	p	1
16 n. strand road	chemistry	p	1
17 n. strand road	chemistry	p	1
164 n. strand road	chemistry	p	1
21 n. strand road	chemistry	p	1
newcomen bridge	chemistry	p	1
annesley bridge	chemistry	p	1
howth road	chemistry	p	1
