Gaeta	novella	25	Cyprus 
 
Gaeta	novella	25	Genoa 
 
Gaeta	novella	25	Constantinople 
 
Gaeta	novella	25	Cephalonia 
 
Gaeta	novella	25	Brindisi 
 
Gaeta	novella	25	Trani 
 
Gaeta	novella	25	Lunigiana 
 
Gaeta	novella	25	Sicily 
 
Gaeta	novella	25	Naples 
 
Gaeta	novella	25	Benevento 
 
Gaeta	novella	25	Lipari 
 
Gaeta	novella	25	Ponza 
 
Gaeta	novella	25	Apulia 
 
Gaeta	novella	25	Magra 
 
Gaeta	novella	25	Tuscany 
 
Gaeta	novella	25	Procida 
 
Gaeta	novella	25	Alexandria 
 
Gaeta	novella	25	Lerici 
 
Gaeta	novella	25	Palermo 
 
Salerno	novella	22	Corfu 
 
Salerno	novella	22	Italy 
 
Salerno	novella	22	Reggio 
 
Salerno	novella	22	Gaeta 
 
Salerno	novella	22	Amalfi 
 
Salerno	novella	22	Ravello 
 
Salerno	novella	22	Cyprus 
 
Salerno	novella	22	Genoa 
 
Salerno	novella	22	Constantinople 
 
Salerno	novella	22	Cephalonia 
 
Salerno	novella	22	Brindisi 
 
Salerno	novella	22	Trani 
 
Salerno	novella	22	Capua 
 
Salerno	novella	22	Messina 
 
Salerno	novella	22	San Gimignano 
 
Salerno	novella	22	Naples 
 
Salerno	novella	22	Florence 
 
Salerno	novella	22	Palermo 
 
Salerno	novella	22	Sicily 
 
Salerno	novella	22	Pisa 
 
Salerno	novella	22	Monaco 
 
Salerno	novella	22	Ferrara 
 
Amalfi	novella	12	Corfu 
 
Amalfi	novella	12	Italy 
 
Amalfi	novella	12	Reggio 
 
Amalfi	novella	12	Gaeta 
 
Amalfi	novella	12	Salerno 
 
Amalfi	novella	12	Ravello 
 
Amalfi	novella	12	Cyprus 
 
Amalfi	novella	12	Genoa 
 
Amalfi	novella	12	Constantinople 
 
Amalfi	novella	12	Cephalonia 
 
Amalfi	novella	12	Brindisi 
 
Amalfi	novella	12	Trani 
 
Ravello	novella	12	Corfu 
 
Ravello	novella	12	Italy 
 
Ravello	novella	12	Reggio 
 
Ravello	novella	12	Gaeta 
 
Ravello	novella	12	Salerno 
 
Ravello	novella	12	Amalfi 
 
Ravello	novella	12	Cyprus 
 
Ravello	novella	12	Genoa 
 
Ravello	novella	12	Constantinople 
 
Ravello	novella	12	Cephalonia 
 
Ravello	novella	12	Brindisi 
 
Ravello	novella	12	Trani 
 
Constantinople	novella	42	Corfu 
 
Constantinople	novella	42	Italy 
 
Constantinople	novella	42	Reggio 
 
Constantinople	novella	42	Gaeta 
 
Constantinople	novella	42	Salerno 
 
Constantinople	novella	42	Amalfi 
 
Constantinople	novella	42	Ravello 
 
Constantinople	novella	42	Cyprus 
 
Constantinople	novella	42	Genoa 
 
Constantinople	novella	42	Cephalonia 
 
Constantinople	novella	42	Brindisi 
 
Constantinople	novella	42	Trani 
 
Constantinople	novella	42	Babylon 
 
Constantinople	novella	42	Egypt 
 
Constantinople	novella	42	Garbo 
 
Constantinople	novella	42	Granada 
 
Constantinople	novella	42	Alexandria 
 
Constantinople	novella	42	Sardinia 
 
Constantinople	novella	42	Majorca 
 
Constantinople	novella	42	Morea 
 
Constantinople	novella	42	Egina 
 
Constantinople	novella	42	Chios 
 
Constantinople	novella	42	Smyrna 
 
Constantinople	novella	42	Cappadocia 
 
Constantinople	novella	42	Rhodes 
 
Constantinople	novella	42	Baffa 
 
Constantinople	novella	42	Armenia 
 
Constantinople	novella	42	Famagosta 
 
Constantinople	novella	42	Aguamorta 
 
Constantinople	novella	42	Crete 
